0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
-113.59882354736328,121.57067108154295,-19.162261962890625,42.36393737792969,-6.3622660636901855,18.621931076049805,-13.69973373413086,15.339801788330078,-12.274304389953612,10.97094440460205,-8.326061248779297,8.802087783813477,-3.6699411869049072,0.5729556679725647,0.5929527282714844,0.7127951979637146,0.501761794090271,0.5012346506118774,0.5944816470146179,0.60359126329422,0.6437960863113403,0.5542653799057007,0.5968313813209534,0.63437819480896,0.6140601634979248,6.014573097229004,31.48501205444336,19.83740234375,14.071877479553224,35.66887664794922,18.231876373291016,27.47097396850586,25.481300354003903,14.72900390625,13.21042823791504,13.599668502807615,6.014392375946045,6.108338356018066,10.312270164489746,22.726816177368164,14.130290985107422,33.00529098510742,45.76107406616211,10.804841995239258,10.045342445373535,9.610368728637695,16.88802146911621,15.029154777526855,7.078439712524414,13.669671058654783,15.452975273132324,13.124710083007812,6.209235191345215,5.148327350616455,6.184895992279053,3.2965786457061768,2.2680447101593018,3.523204803466797,3.7064309120178223,2.750797271728516,3.3181827068328857,2.5390756130218506,4.016566276550293,2.0841588973999023,1.5877974033355713,2.150195360183716,2.759288787841797,2.974855899810791,5.556302070617676,4.030466079711914,1.6236343383789062,0.8675552010536194,0.7727288007736206,1.3798757791519165,0.9410967826843262,2.339986801147461,2.18745231628418,1.377493381500244,0.5314869284629822,0.6907111406326294,0.973008394241333,0.5293874144554138,0.2532758414745331,0.6697678565979004,1.91423773765564,0.5619364976882935,1.1222983598709106,1.5762237310409546,2.0279204845428467,0.7986793518066406,0.9201590418815612,0.587863028049469,0.2087476253509521,0.2512200474739074,0.975095510482788,1.2923375368118286,0.5040674805641174,0.2623260915279388,0.3133012652397156,0.4079539477825165,0.4403010606765747,0.4268662929534912,0.2671062350273132,0.2445917576551437,0.1351042836904525,0.1843906193971634,0.1746156811714172,0.2662933766841888,0.2248203307390213,0.1911173015832901,0.1562039107084274,0.0735644847154617,0.0659353956580162,0.0601233579218387,0.0538075417280197,0.0552404820919036,0.0596511922776699,0.0793781653046608,0.0723068714141845,0.0485496893525123,0.0480538606643676,0.0484859645366668,0.0377822890877723,0.0353343300521373,0.0353616140782833,0.0282852463424205,0.0261608008295297,0.0222499724477529,0.0326423197984695,0.0256662163883447,0.0246252045035362,0.0210375972092151,0.0227655731141567,0.0273358896374702,0.0191309098154306,0.0309165436774492,0.0437724962830543,0.0335021279752254,0.0272636674344539,0.020595483481884,0.0098868571221828,0.0064976965077221,0.005378786008805,0.0056524113751947,0.0105233443900942,0.0092555815353989,0.0015319539234042,0.000426134763984,0.0001343090698355,1.9037630409002304e-05,1.8536813968239585e-06,1.897304571230052e-07,4.1786858417935946e-08,15.986115582904988
-207.5238342285156,123.98513793945312,8.94701862335205,35.867149353027344,2.909594774246216,21.519472122192383,-8.556512832641602,23.37067604064941,-10.103608131408691,11.899242401123049,-5.558824062347412,5.377876281738281,-2.234492063522339,0.6330385804176331,0.5449451208114624,0.573034405708313,0.4170038104057312,0.4465927183628082,0.5667015314102173,0.598439633846283,0.7190428376197815,0.5580118894577026,0.4955073297023773,0.5268043279647827,0.5756567120552063,8.393507957458496,52.92741012573242,27.04839134216309,24.370819091796875,14.637455940246582,8.85602855682373,20.904617309570312,17.995986938476562,8.828770637512207,24.418169021606445,10.17422866821289,2.570251226425171,5.139382362365723,6.499467372894287,9.019649505615234,4.715141773223877,2.313988208770752,8.532048225402832,7.764949798583984,10.385420799255373,6.685326099395752,5.2087507247924805,4.365228176116943,1.546106457710266,0.7559283971786499,1.878810167312622,4.211750507354736,2.502603769302368,3.9840691089630127,4.478993892669678,2.879331111907959,1.1602699756622314,0.6185066103935242,1.045315504074097,0.8123179078102112,1.372291922569275,0.9249826669692992,0.9404602646827698,1.0271973609924316,1.3160871267318726,1.4822280406951904,0.931648850440979,0.9977030158042908,1.6044914722442627,1.670353889465332,0.488694816827774,0.3011583685874939,0.2609080076217651,0.2383066266775131,0.3313844203948974,0.5472726225852966,0.4853841364383697,0.4267473816871643,0.2089798152446746,0.2086239904165268,0.3317625522613525,0.3185267746448517,0.2935668528079986,0.1767315715551376,0.5194756388664246,0.2244328111410141,0.2096513211727142,0.1404031217098236,0.2559596598148346,0.1996525079011917,0.3448400795459747,0.1078948825597763,0.0704729035496711,0.0791093334555625,0.1195297688245773,0.3681010603904724,0.1667864471673965,0.2904347777366638,0.2455701380968094,0.1621306538581848,0.1082814186811447,0.1307481676340103,0.0928431451320648,0.1793581396341323,0.1262378096580505,0.0732953175902366,0.1114936619997024,0.0907564759254455,0.0627102255821228,0.0380483791232109,0.0510142371058464,0.0168016422539949,0.010987021960318,0.0115294540300965,0.0109229953959584,0.0107432035729289,0.0094749964773654,0.009309122338891,0.0094698462635278,0.008339524269104,0.0085970126092433,0.0096232807263731,0.0080848271027207,0.0081061944365501,0.0144266942515969,0.0113865286111831,0.0093801543116569,0.0110686719417572,0.0159138981252908,0.0164865218102931,0.0171033050864934,0.0313977301120758,0.039220567792654,0.0363251231610775,0.02626733481884,0.0323962420225143,0.0345525406301021,0.0288814585655927,0.0262400079518556,0.016681220382452,0.0141023667529225,0.013660485856235,0.0091328928247094,0.005880897399038,0.0065967431291937,0.0058494666591286,0.0013927039690315,0.0002092088398057,3.991187986684963e-05,5.1478305067576e-06,5.670773930432915e-07,1.4060528030768182e-07,1.0570209951765722e-07,15.984938219468534
-90.75716400146484,140.4408721923828,-29.08454704284668,31.68669319152832,-13.976547241210938,25.753751754760746,-13.664990425109863,11.634442329406738,-11.778322219848633,9.71475601196289,-13.125313758850098,5.7912468910217285,-8.901966094970703,0.5148773193359375,0.4607434868812561,0.5582494139671326,0.6137275695800781,0.7193561792373657,0.5371947288513184,0.5655806660652161,0.5426157116889954,0.6003647446632385,0.6305681467056274,0.5858015418052673,0.7695510983467102,1.409325122833252,13.42783260345459,49.05056381225586,48.12489700317383,42.94210815429688,44.41314315795898,34.04487609863281,30.65941047668457,51.76799774169922,35.58263397216797,11.60340404510498,25.32668685913086,33.25678634643555,9.39840316772461,17.02864646911621,22.877540588378903,21.88468360900879,17.42633819580078,35.386024475097656,8.639626502990723,3.0392959117889404,6.574838161468506,13.326756477355955,8.15687084197998,32.51301193237305,29.067672729492188,7.165343284606934,10.444740295410156,8.315692901611328,8.367292404174805,8.193011283874512,6.447640419006348,7.380352020263672,14.051508903503418,6.586171627044678,2.832808494567871,5.112656116485596,26.650352478027344,12.926779747009276,4.397307395935059,3.416648626327514,2.5536742210388184,3.191423892974853,6.509316921234131,12.502381324768066,15.190808296203612,6.829324245452881,4.491935253143311,15.195016860961914,3.0134456157684326,1.6728640794754028,2.5016393661499023,11.037967681884766,6.4906535148620605,4.3597846031188965,3.2332451343536377,5.44757604598999,4.207437515258789,5.80674409866333,5.36707878112793,3.1567368507385254,1.4453662633895874,1.4289454221725464,5.697717189788818,1.6068871021270752,1.0018244981765747,1.0043050050735474,2.01743745803833,1.0148965120315552,1.4064401388168335,1.10872220993042,0.7730860114097595,0.4310463368892669,0.4158625304698944,1.1108434200286863,0.4610131084918976,0.4022270143032074,0.1848195195198059,0.2133480310440063,0.2670363783836365,0.2703019678592682,0.1746446639299392,0.2663479447364807,0.3788975179195404,0.6199187636375427,0.6010831594467163,0.4026293456554413,0.1781234592199325,0.1227685958147049,0.187324970960617,0.1065054833889007,0.0905598476529121,0.1049346923828125,0.1008988171815872,0.0760567262768745,0.0891741216182708,0.0760023966431617,0.0657988935708999,0.0586106739938259,0.0504956394433975,0.0552396029233932,0.046159666031599,0.0413805320858955,0.0452058911323547,0.0414093807339668,0.0359984524548053,0.0332048907876014,0.0288673155009746,0.0233747381716966,0.0256259329617023,0.0217815935611724,0.0210331734269857,0.0165654979646205,0.0120925847440958,0.0109602827578783,0.0100290607661008,0.010983052663505,0.0089374780654907,0.0062884576618671,0.0037733418866991,0.0019290677737444,0.0008666627691127,0.0003194485325366,7.909026317065582e-05,1.417588191543473e-05,1.8220722495243531e-06,2.698698438052816e-07,1.5831741961847e-07,26.345502763614213
-199.57513427734372,150.0861053466797,5.6634039878845215,26.85527801513672,1.770071268081665,14.232646942138672,-4.827845096588135,9.286852836608888,-0.7561201453208923,8.134434700012207,-3.200026035308838,6.078081607818604,-2.478445053100586,0.5448897480964661,0.5785441994667053,0.6674457788467407,0.6987496614456177,0.7905219793319702,0.639134407043457,0.6029508709907532,0.5756658315658569,0.583035409450531,0.6016767621040344,0.5739322900772095,0.6589971780776978,0.1984927058219909,56.88368988037109,399.538330078125,104.1371078491211,28.8900089263916,23.0532169342041,18.408021926879883,12.367450714111328,12.937546730041504,13.544422149658203,9.137310028076172,9.970297813415527,10.855209350585938,4.617834091186523,4.759572505950928,3.9786081314086914,11.968110084533691,8.537343978881836,4.242645740509033,4.017143726348877,2.8311567306518555,2.9205667972564697,2.798561811447144,2.052870035171509,3.969095230102539,8.758135795593262,3.037538290023804,2.8088974952697754,2.073291063308716,1.4162042140960691,1.4280409812927246,1.4253422021865845,0.8208931088447571,1.913031220436096,1.9731305837631223,0.5435762405395508,0.5211284756660461,1.4672611951828003,1.342693567276001,0.5910313129425049,0.2525617778301239,0.3616973459720611,0.428302526473999,0.6779999732971191,0.7170982956886292,0.4334533512592315,0.3732986748218536,0.2166489362716674,0.261323481798172,0.3437566459178924,0.1497759521007537,0.1668665558099746,0.1806903034448623,0.3935368359088897,0.1533360481262207,0.1016117557883262,0.1390645056962967,0.2701580822467804,0.1326992809772491,0.1279789507389068,0.1595510393381118,0.1166967377066612,0.0980424359440803,0.0794544368982315,0.1493349820375442,0.0698057860136032,0.0830180644989013,0.0699680894613266,0.0535351075232028,0.0862547606229782,0.0942861065268516,0.0605023130774498,0.0796171128749847,0.0623308271169662,0.0397573560476303,0.0801492407917976,0.0345206037163734,0.0355716347694397,0.0187180265784263,0.023859279230237,0.0179228503257036,0.0235825534909963,0.0238932259380817,0.0377764739096164,0.029058551415801,0.0293349828571081,0.0256662517786026,0.0253956839442253,0.0207020826637744,0.018761683255434,0.0168779231607913,0.0136366542428731,0.009200045838952,0.0092303529381752,0.0091049065813422,0.0106242252513766,0.0100515959784388,0.0103090675547719,0.0092129847034811,0.0072876559570431,0.007743330206722,0.0063097584061324,0.0070603140629827,0.0066126487217843,0.0056165801361203,0.0054042818956077,0.0059193954803049,0.0059741092845797,0.0058540534228086,0.0051388572901487,0.0050177867524325,0.0048650582320988,0.0042079682461917,0.0036721848882734,0.0036033238284289,0.0031690516043454,0.0027899052947759,0.0023836218751966,0.0023405854590237,0.0016869757091626,0.0008482374250888,0.0002855348284356,9.170826524496078e-05,1.9225477444706485e-05,3.4202198548882734e-06,2.9447465976772946e-07,2.7183551409848405e-08,7.201238272358523e-09,29.784038278808787
-160.3541717529297,126.20948028564452,-35.58139419555664,22.13925552368164,-32.47354888916016,10.850701332092283,-23.35007095336914,0.4932493269443512,-11.796538352966309,1.2035192251205444,-13.084959030151367,-2.81049919128418,-6.934470653533936,0.4455587565898895,0.5168752670288086,0.5866855978965759,0.4661105573177337,0.4262493848800659,0.7052528858184814,0.4272333979606628,0.3623655438423157,0.5180882811546326,0.5798280239105225,0.7400314211845398,0.4653569161891937,0.0259636919945478,0.0800543129444122,1.142850041389465,1.2462890148162842,0.7224063873291016,0.8331966400146484,1.6482932567596436,3.089702606201172,7.760951519012451,6.644767761230469,11.593053817749023,3.1150619983673096,4.679009914398193,3.696307182312012,1.3018383979797363,1.4316331148147583,5.266373634338379,10.964195251464844,1.8169723749160769,4.576261043548584,12.567022323608398,9.8743896484375,6.284016609191895,5.214125633239746,2.978174924850464,10.094473838806152,12.300583839416504,2.5968000888824463,1.921181321144104,2.8679230213165283,10.681797981262209,9.773292541503906,5.650002956390381,4.227609157562256,6.923990726470947,5.553764820098877,2.1268651485443115,1.806065917015076,1.7609184980392456,1.7304143905639648,4.812523365020752,9.173513412475586,6.274694442749023,3.63885760307312,2.435214042663574,5.721330642700195,1.8286479711532595,1.6774322986602783,2.58418345451355,6.828628063201904,4.715528964996338,1.1582173109054563,0.5429550409317017,0.4417701065540313,0.3736724853515625,0.69025057554245,1.55929696559906,2.947926521301269,1.8246409893035889,0.8403943181037903,4.631429672241211,2.786433219909668,0.6410353183746338,0.4589498341083526,0.852328360080719,1.4713473320007324,0.225398987531662,0.2081363946199417,0.1616022288799286,0.1713364869356155,0.2116404473781585,0.6233763694763184,0.3112398087978363,0.205876350402832,0.1374991536140442,0.4200568795204162,0.4923520088195801,0.1622070223093032,0.0704881399869918,0.0604109838604927,0.0560650341212749,0.1690876185894012,0.4934808909893036,0.3360521197319031,0.8167791366577148,1.0503865480422974,0.7235212922096252,0.4145075380802154,0.2571032345294952,0.2371908128261566,0.1347558945417404,0.1802284568548202,0.1161169037222862,0.0608995221555233,0.0887633636593818,0.0819373801350593,0.0657972171902656,0.1570005565881729,0.0778782963752746,0.0739647895097732,0.0940601229667663,0.1288972645998001,0.119779959321022,0.0907989516854286,0.0759067311882972,0.1017520576715469,0.1041686385869979,0.1012195721268653,0.1015079468488693,0.0573749132454395,0.037383072078228,0.019832843914628,0.0120313633233308,0.0087722530588507,0.0066190543584525,0.0060390220023691,0.0043721506372094,0.0031155105680227,0.00219799997285,0.0010367203503847,0.0003495971031952,0.0001418918691342,3.545924846548587e-05,7.512157480960013e-06,1.3064757240499605e-06,1.4107398271789864e-07,3.8731965190663686e-08,3.113683888500418e-08,17.055249292784442
-177.80174255371094,118.20316314697266,-17.570629119873047,30.760927200317383,-21.7425537109375,11.919262886047363,-20.734298706054688,3.185288190841675,-8.580818176269531,-0.9328851103782654,-11.772245407104492,-2.408763885498047,-9.348445892333984,0.4808782935142517,0.4922055900096893,0.7595334053039551,0.4707207679748535,0.3849175274372101,0.5199235677719116,0.5310452580451965,0.6374687552452087,0.4837799966335296,0.5643318891525269,0.5414736270904541,0.6413629055023193,0.2720417380332947,0.4989760816097259,1.290669083595276,2.1955723762512207,2.50309157371521,2.668252468109131,5.369252681732178,7.798903465270996,11.955394744873049,18.43363571166992,52.262840270996094,13.945133209228516,1.6156716346740725,4.307396411895752,11.48315715789795,4.732122898101807,7.937395095825195,13.965306282043455,14.242199897766112,20.695018768310547,15.231480598449709,19.4965763092041,5.121123790740967,0.3205299973487854,0.5514543652534485,4.569863319396973,9.235273361206056,6.802103519439697,7.119284152984619,21.45633125305176,9.720126152038574,2.096285343170166,5.2488555908203125,2.372211456298828,0.5789733529090881,1.5311726331710815,4.361112117767334,2.2285232543945312,1.65382182598114,2.7120561599731445,2.475689172744751,1.9137924909591677,1.4729342460632324,1.9652559757232664,1.5155221223831177,1.509626030921936,1.1079893112182615,3.491086006164551,3.463140726089477,1.5553985834121704,0.6355770826339722,1.1003010272979736,0.6392502188682556,0.2803025245666504,1.0556857585906982,2.517478704452514,1.226851463317871,0.6049013733863831,0.8579990863800049,0.5154626965522766,0.4260676801204681,0.4756565690040588,0.635708749294281,0.8362904787063599,0.3692317306995392,0.4862647652626037,0.4340309500694275,0.3651654422283172,0.2605926394462585,0.5201206207275391,0.7537353038787842,0.5159084796905518,0.1753139346837997,0.3426620662212372,0.3986624777317047,0.2344540208578109,0.1111231669783592,0.2006483376026153,0.2401558309793472,0.0808554515242576,0.093809075653553,0.1544825285673141,0.151605799794197,0.5096718072891235,0.9113986492156982,1.2557339668273926,2.196373701095581,1.2941027879714966,0.8446332216262817,0.7572879791259766,0.3154993057250976,0.3031730353832245,0.2877952754497528,0.2061357349157333,0.1919392645359039,0.1896011531352996,0.1655503213405609,0.1963008642196655,0.2175186723470688,0.3057962954044342,0.3840164840221405,0.3918899893760681,0.3037322163581848,0.3446071445941925,0.2722316384315491,0.2842036783695221,0.3823316395282745,0.5808821320533752,0.4645561873912811,0.3335284888744354,0.16913703083992,0.0757620260119438,0.0684151351451873,0.066925898194313,0.0472934916615486,0.0327261388301849,0.0218618735671043,0.0127802090719342,0.0047102090902626,0.0019556803163141,0.0006788523751311,0.0002200182643719,6.178635521791875e-05,1.7805747120291926e-05,4.103314040548867e-06,1.1694555723806843e-06,6.2510287079931e-07,5.777823730568343e-07,17.470207038238584
-190.0688018798828,130.27023315429688,-36.36211395263672,33.03621292114258,11.093892097473145,-0.5918818712234497,-20.89026641845703,0.2784425020217895,-6.496385097503662,-5.512735366821289,-7.8474040031433105,-3.124300718307495,-6.602821350097656,0.6613060832023621,0.4720797538757324,0.3922653198242187,0.4071373045444488,0.4805055260658264,0.6495459079742432,0.4222586750984192,0.4134555459022522,0.5030074119567871,0.6284390091896057,0.5322809815406799,0.5106815099716187,1.157246708869934,1.578703761100769,1.061018705368042,2.816113233566284,2.1371397972106934,8.462003707885742,23.336790084838867,57.17816925048828,59.451263427734375,73.56720733642578,12.261285781860352,7.416088104248047,33.52177429199219,17.097620010375977,2.047318458557129,8.875877380371094,14.023468017578123,19.552143096923828,29.648534774780277,37.05148696899414,10.11762523651123,4.554677963256836,7.051651954650879,13.509803771972656,13.968570709228516,15.98537540435791,24.617977142333984,11.865756034851074,7.940142631530762,4.493304252624512,2.261025905609131,3.018353223800659,12.110211372375488,12.618979454040527,20.1027889251709,16.81398582458496,4.250415325164795,3.931673765182495,2.386941909790039,3.805861234664917,2.1420483589172363,2.164513349533081,3.648092746734619,3.135560274124145,2.9798173904418945,4.457890033721924,4.25268030166626,5.199063777923584,3.0016722679138184,2.586761474609375,4.637365341186523,2.8778929710388184,4.6131110191345215,5.6474385261535645,5.572534084320068,6.182631492614746,3.090468168258667,2.296387195587158,21.017541885375977,4.249412536621094,1.2820470333099363,2.014324188232422,3.2795522212982178,2.148667335510254,2.040857553482056,6.423951148986816,3.207374095916748,2.965433120727539,2.173893451690674,2.324706792831421,3.2962639331817627,3.868795394897461,2.573519468307495,1.824031472206116,1.2861114740371704,0.7120078802108765,1.303315043449402,0.651821494102478,0.4549971222877502,0.4309457242488861,0.4469783902168274,0.3984804153442383,0.2904442548751831,0.3255049288272857,0.5677661895751953,0.5850915312767029,0.4849002957344055,0.581961452960968,0.4483577907085418,0.4566863775253296,0.6126784682273865,0.4624724984169006,0.2208658903837204,0.1304130405187606,0.1000748351216316,0.0638488382101059,0.0702054873108863,0.072571225464344,0.086438313126564,0.0614023394882679,0.0601617097854614,0.0472744219005107,0.047844011336565,0.0500953011214733,0.05922457203269,0.0805981010198593,0.1130921617150306,0.1150287091732025,0.0871784314513206,0.0485554113984108,0.022684084251523,0.0129937324672937,0.0124009726569056,0.0125100594013929,0.0096933851018548,0.0060907271690666,0.0033131334930658,0.0014491686597466,0.0008848180877976,0.0007151194149628,0.0001918181515065,6.133494025561959e-05,1.834641807363369e-05,6.380471404554555e-06,2.660440031831968e-06,1.910906803459511e-06,1.7602253592485797e-06,1.7082078329622163e-06,24.755079947983496
-179.37229919433594,136.44833374023438,-26.66258811950684,39.965450286865234,5.31089448928833,10.919133186340332,-20.559534072875977,8.503360748291016,-11.349763870239258,-3.470555067062378,-8.415842056274414,-6.957211017608643,-3.5460426807403564,0.5300004482269287,0.5062549114227295,0.6371791958808899,0.4719753861427307,0.4541402161121368,0.5657719373703003,0.4407386481761932,0.4346045255661011,0.5345439314842224,0.6198756694793701,0.7758750319480896,0.6278583407402039,0.1098710671067237,0.1566783040761947,1.324375033378601,7.431149482727051,9.210290908813477,14.880220413208008,22.143802642822266,69.15827941894531,133.0792694091797,38.250038146972656,37.30502700805664,16.285608291625977,14.633220672607422,5.348617076873779,4.800958633422852,7.989026069641113,10.312118530273438,15.770503997802734,5.0432209968566895,4.011008739471436,4.262979030609131,9.49544620513916,6.106226444244385,7.102324485778809,8.668134689331055,10.87356185913086,7.60042667388916,3.4851491451263428,3.7728192806243896,4.587124347686768,5.328641414642334,9.850504875183104,7.822702407836914,5.016573429107666,4.810328006744385,4.30025577545166,3.7363786697387695,4.8864922523498535,3.909210205078125,2.8724610805511475,2.4794845581054688,3.799238681793213,5.202594757080078,7.077541828155518,2.8294708728790283,2.1522648334503174,2.6054983139038086,1.9578059911727903,0.8270171284675598,1.0062843561172483,1.3995808362960815,1.6352745294570925,1.6455929279327393,0.5369166731834412,0.5543943643569946,1.1505458354949951,1.9160350561141968,2.219642400741577,2.02600646018982,1.3049333095550537,3.2198760509490967,3.840881586074829,2.2503466606140137,1.0796335935592651,1.2951072454452517,1.852871775627136,0.8321360349655151,0.5944066047668457,1.6892186403274536,3.361214160919189,1.485035419464111,1.2504290342330933,0.8858112096786499,0.623205840587616,0.3842964470386505,0.30438894033432,0.2889247834682464,0.1987808048725128,0.4395258724689483,0.973620057106018,0.783984899520874,0.9789248108863832,0.7502768039703369,1.353562355041504,1.2525626420974731,1.0304114818572998,0.7737067341804504,0.5380939841270447,0.3949383795261383,0.4058983325958252,0.493802547454834,0.4799310564994812,0.3402495086193084,0.3058097660541534,0.2042643725872039,0.1305617094039917,0.0606077052652835,0.0346260704100132,0.0365079157054424,0.0407656766474247,0.0449196696281433,0.0465436913073062,0.070578433573246,0.0787532925605773,0.0626699402928352,0.0838594585657119,0.0991487577557563,0.0668098032474517,0.0291064232587814,0.0215451978147029,0.0162393040955066,0.0135181425139307,0.0165319684892892,0.0173851791769266,0.0142242358997464,0.0099908336997032,0.0046447492204606,0.0029126198496669,0.0017667890060693,0.0007829492096789,0.0003657951310742,0.0001309529470745,3.884681063937023e-05,9.632175533624832e-06,1.925386868606438e-06,5.687413136001851e-07,4.090404956968996e-07,3.897111469086667e-07,20.203992591648
-121.3897933959961,122.49832916259766,-14.734728813171388,46.12213516235352,-8.179258346557617,20.17246627807617,-19.171894073486328,23.03683853149414,-11.83272933959961,21.15465545654297,-6.722797393798828,6.989504814147949,-12.730548858642578,0.5408530831336975,0.5024193525314331,0.5529817342758179,0.621022641658783,0.7053899765014648,0.6545867323875427,0.7558449506759644,0.6502342224121094,0.7059776782989502,0.7525821328163147,0.6003778576850891,0.7076610922813416,1.772912621498108,75.91515350341797,169.85586547851562,39.50709915161133,12.974115371704102,21.904748916625977,23.97330665588379,38.97793960571289,35.780704498291016,15.36176586151123,4.025168895721436,5.416948318481445,8.488337516784668,3.058293342590332,4.565730571746826,6.867710113525391,9.980854988098145,16.994216918945312,10.809001922607422,7.721982002258301,2.068699359893799,1.4642369747161863,3.3429512977600098,2.78279447555542,3.2880547046661377,8.876172065734863,7.162683486938477,6.5928449630737305,21.30660629272461,10.306456565856934,2.7958498001098637,1.9829871654510496,1.8453696966171265,1.8769179582595823,2.497763156890869,2.0222668647766118,1.3876124620437622,1.8859049081802368,4.132640838623047,1.9549404382705688,0.851166844367981,0.7419905662536621,0.8551890850067139,0.6216331124305725,0.5575090646743774,0.7035269737243652,0.7890805602073669,0.7110192179679871,0.6383947134017944,0.9793151617050172,0.7346078157424927,0.6045442223548889,0.4019421935081482,0.8675052523612976,0.4565697908401489,0.4016015529632568,0.4399740099906921,0.7174122333526611,1.0978511571884155,5.785252094268799,0.954102337360382,0.2536686360836029,0.158066987991333,0.1270163357257843,0.2412977963685989,0.2424233108758926,0.1796574741601944,0.1073854193091392,0.6345769762992859,0.8682408928871155,0.4053335785865783,0.3412487208843231,0.5607745051383972,0.6618236899375916,0.1443207710981369,0.3950378000736236,0.4301681220531463,0.1959464251995086,0.125757485628128,0.2052999138832092,0.1856661289930343,0.1728800237178802,0.1630236208438873,0.2797478139400482,0.3634116649627685,0.24420265853405,0.1743574291467666,0.1050478294491767,0.0904031470417976,0.074842594563961,0.0508083440363407,0.0551628395915031,0.0470190569758415,0.0450581051409244,0.0482562519609928,0.0584265999495983,0.0883289873600006,0.057698056101799,0.0601668432354927,0.0535015203058719,0.0519184358417987,0.0533268228173255,0.0426795072853565,0.0427336618304252,0.0427300333976745,0.04708693921566,0.0604186691343784,0.0393412411212921,0.0307005327194929,0.0266916174441576,0.0422981940209865,0.0291850361973047,0.0303590279072523,0.0277649331837892,0.037162784487009,0.0210409238934516,0.0278079658746719,0.0142538696527481,0.0074925669468939,0.0035449017304927,0.0022818055003881,0.0008433959446847,0.0002633012481965,7.299551361938938e-05,8.784234523773193e-06,1.092414549930254e-06,2.807600480991823e-07,2.113803105885381e-07,29.493067993031072
-213.2642364501953,115.16475677490234,-11.698169708251951,39.015357971191406,-20.348329544067383,13.082701683044434,-9.182700157165527,9.017151832580566,-14.1043119430542,4.271254062652588,-6.050780296325684,3.785835504531861,0.2226354777812957,0.4640692770481109,0.4789521098136902,0.6739899516105652,0.4522219896316528,0.4316248595714569,0.4819665849208832,0.4544064402580261,0.6066095232963562,0.4744337201118469,0.4598700106143951,0.4614937603473663,0.4852679669857025,0.5394287109375,0.6416407227516174,1.4713159799575806,1.2295958995819092,1.3250057697296145,1.4366352558135986,4.144590854644775,6.602053642272949,6.865773677825928,13.652015686035156,16.152143478393555,7.265214920043945,7.460305213928223,9.817590713500977,16.969205856323242,6.982353687286377,2.544769048690796,4.852656364440918,7.143217086791992,12.36319065093994,13.872051239013672,14.01571559906006,16.728025436401367,5.021226406097412,4.377347946166992,14.449714660644531,30.333444595336918,6.97441291809082,1.7439806461334229,10.903337478637695,7.380669593811035,1.4449293613433838,1.072845220565796,2.0869510173797607,0.8096312880516052,0.476901650428772,0.7171545624732971,1.5998188257217407,1.41889750957489,3.245291948318481,3.54638934135437,6.442936420440674,4.118587493896484,2.132737874984741,2.453688144683838,1.0996103286743164,0.5682081580162048,0.6679207682609558,1.0468170642852783,1.9450472593307493,2.279437780380249,0.9579890966415404,0.2614599168300628,0.1115897074341774,0.1685932576656341,0.2068734914064407,0.1362097710371017,0.1351214200258255,0.151702880859375,0.2320185601711273,0.082072727382183,0.1144874393939971,0.0763973593711853,0.2163590490818023,0.1103906482458114,0.2419761717319488,0.117780365049839,0.0482827015221118,0.0502935834228992,0.0834256112575531,0.1904333680868148,0.200225293636322,0.090592123568058,0.089524894952774,0.1929289251565933,0.2888185977935791,0.5301798582077026,0.1486566513776779,0.2587716579437256,0.2072491198778152,0.1898768991231918,0.3901857733726501,0.2545121610164642,0.2256864607334137,0.511804461479187,0.774050772190094,0.7065620422363281,0.626310408115387,0.5942859649658203,0.2635673284530639,0.0830166786909103,0.0469738617539405,0.0263790655881166,0.0355694778263568,0.0473508946597576,0.0589739568531513,0.0581794865429401,0.0757829174399375,0.056436114013195,0.0532398633658885,0.0369593538343906,0.0256512109190225,0.0255707502365112,0.0195702072232961,0.0196745749562978,0.0281610451638698,0.0295372251421213,0.0299203190952539,0.0286707188934087,0.0330971851944923,0.0259536541998386,0.0182877406477928,0.0134977027773857,0.0101385666057467,0.0043556275777518,0.0022584544494748,0.0013173086335882,0.0006915758713148,0.0003295122296549,0.0001924124662764,7.990393351064995e-05,3.238895442336798e-05,1.1659210031211842e-05,3.3906840144481976e-06,6.137452714938263e-07,1.0534208882972963e-07,2.68710316220222e-08,2.1100076352809083e-08,14.334424623877076
